"Cis 3 ugml"	"Cis 10 ugml"	"Cis 30 ugml"	"NaCl"	"Cis Linear"	"Cis Quadratic"
"AW061307..CK2.interacting.protein.1..HQ0024c.protein"	-0.0119609603398820	0.0250316364308453	-0.0402206145637999	0.0252181174923517	-0.0020859466699164	-0.000703238034758811
"AI847863.."	-0.0978004600705027	0.297548215092110	0.632432646983841	0.00456967671203205	0.0215573539747986	0.0253715446190124
"AF036716..syntaxin.8"	-0.0884661048361438	-0.076393344228341	0.391625523704626	0.137073456084895	0.0123669521600209	-0.0231688163129105
"U82627..ubiquitin.conjugating.enzyme.E2I..homologous.to.yeast.UBC9."	0.0987728088644803	0.39643228562682	0.0323628468466588	-0.0217831647462772	-0.000211838760312629	0.0479348106829286
"U24160..dishevelled.2..homologous.to.Drosophila.dsh."	-0.110906715042789	-0.0720181199383044	-0.0732237729796912	-0.24086724318456	-0.00245521544910083	-0.0141517800177599
"AI839212.."	0.186515951327544	0.228445664865571	-0.967796789810234	-0.662181868159809	-0.0331642761624176	0.0474647465863030
"AI841279..cytosolic.acyl.coenzyme.A.thioester.hydrolase"	-0.0963279482817453	0.105901338630826	0.255824230380529	0.466378968160761	0.00939143857008322	0.00867501582076
"AJ223966..N.acetylgalactosaminidase..alpha."	-0.0411586599763809	0.075706700314024	-0.115997858241296	0.177553067620854	-0.00346930144918624	0.0107213360852638
"X84797..hematopoietic.cell.specific.Lyn.substrate.1"	-0.123713157096770	-0.145794807034021	0.0430660452384346	0.0678754363051695	0.00117958225562458	-0.0268368941537664
"AI847879..hypothetical.protein.FLJ22678"	0.0234952155055591	0.00730204857571495	-0.256501449810438	-0.421282914599738	-0.00983728255547522	-0.000694926244359487
"AI645050.."	0.0518127085934341	0.380896171359874	1.10594824850566	0.0441740002434193	0.0398954129911386	0.0502366658120849
"AI852184..hypothetical.protein.FLJ20974"	-0.0506237924048828	0.00370289929564375	0.197292919553808	-0.097940402815499	0.00626694870775416	-0.00657047257047236
"AF037205..ring.finger.protein.13"	-0.207931039297680	-0.208300001092482	-0.00424977315382115	0.0097180919181093	0.000639703808460963	-0.0334507280116163
"AB007139..proteasome..prosome..macropain..activator.subunit.3..PA28.gamma..Ki."	-0.142760149833812	-0.0406942518220465	-0.162892869652150	-0.362726619194720	-0.00771383090450658	-0.0220815844804450
"D10712.."	-0.172453336813808	-0.347027817748866	-0.501067189660903	-0.806822915379557	-0.0166516833703123	-0.0456078420433978
"AF039840..MAP.kinase.activated.protein.kinase.5..MAPKAPK.5."	0.0248244912098653	0.063444904470286	-0.0981554351980537	-0.257677481868006	-0.00247012529131010	0.0146024366844168
"Y09973..Homo.sapiens.transcription.factor.SL1.mRNA..partial.cds."	-0.0021751018940398	-0.0944742326940907	0.0151356295318805	-0.208125883910525	0.000405160847512825	-0.01258402974754
"AI852514..signal.recognition.particle.68kD"	-0.186225638231064	-0.0353666767427218	0.195443816009607	-0.190717330838683	0.00701927027996202	-0.0148338903774268
"AF000581..nuclear.receptor.coactivator.3"	0.00199077198865488	-0.0811768612845125	-0.357511581914402	-0.0614403837749846	-0.0109544281222774	-0.000312930715974126
"AI843074.."	0.0558121615381257	0.20441925454408	0.386662192194476	0.122919179018526	0.0126446730439027	0.0220229298172557
"AI835446..isocitrate.dehydrogenase.3..NAD...alpha"	0.00643386020320911	0.08181927808509	0.232131216060072	0.0699173927645221	0.00695620258126358	0.00347460720204566
"AW060871..Homo.sapiens..clone.IMAGE.3610013..mRNA..partial.cds."	0.0202536516900007	0.0611805443386468	0.326192934256410	0.169938665618417	0.0100537699950299	0.000191809870258689
"D21207..Peripheral.benzodiazepine.receptor..HPBS."	-0.0503179768523937	-0.0452647356007746	0.178198187964813	0.069983626386456	0.00662423495583954	-0.00744114049023364
"AI837573.."	-0.017441389703582	-0.0352029715286704	-0.232059043679344	-0.0981702029731108	-0.0082863083412216	-0.00491300967373839
"AI839899..regulatory.factor.X.associated.ankyrin.containing.protein"	0.0272990189478947	0.154077345848648	0.425766429986546	-0.072366646177004	0.0139512836285955	0.0136636246926772
"AW259620..hypothetical.protein.MGC3123"	0.0622300495743385	0.0760621525435273	-0.341070834249045	-0.0720255144784953	-0.0122930280104083	0.0129672409279731
"U19520..syntaxin.binding.protein.2"	-0.140724358257234	-0.0107602546999176	0.239948425718885	0.183722558222801	0.00867795007754366	-0.0089980492831101
"J04181.."	0.188587661479232	1.00810052687427	-0.146008314930291	0.28280766732929	-0.0100495325288238	0.112104527958066
"Y09010..Mitogen.activated.protein.kinase.kinase.kinase.kinase.1..MAP4K1...HPK1."	-0.291214215670528	-0.154297425207452	0.289741304010287	0.107408826606099	0.0097680766202463	-0.0386841169836971
"AF043070..Branched.chain.alpha.keto.acid.dehydrogenase.kinase"	-0.221420809044301	-0.0484152564375672	0.0583205314539709	0.062331947402077	0.00242710231146388	-0.0166295570552016
"AF068116..eukaryotic.translation.initiation.factor.4E.like.3"	0.056559207939191	0.165908384015637	0.319790802381293	0.0411812650669748	0.0100551074881801	0.0163893503506769
"AW049778..mevalonate..diphospho..decarboxylase"	-0.29385783315384	-0.0776938106629137	0.517587182125032	0.193759645692366	0.0189269305307025	-0.0246229684430125
"AW049795..hypothetical.protein.FLJ14621"	-0.152092445465242	0.215691924091543	0.401782161701323	0.294271827041473	0.0135745719562102	0.0138763092926609
"L07037..mannosyl..alpha.1.3...glycoprotein.beta.1.2.N.acetylglucosaminyltransferase"	0.0281359945057371	0.0651391098867963	-0.191658963932159	-0.194726806832262	-0.00629729397660908	0.0127383640956423
"AW120557..U6.snRNA.associated.Sm.like.protein"	-0.100599244871434	0.145814160470131	0.534626907712514	0.0597417036062678	0.0181180263720137	0.00677213397806285
"AI841645.."	-0.0400371344369092	0.109078994569571	0.554262414060162	0.063819899317242	0.0161813806929619	-0.00763172707655405
"X97490..Homo.sapiens..Similar.to.RIKEN.cDNA.4933415F23.gene..clone.MGC.11098.IMAGE.3831227..mRNA..complete.cds."	-0.175365570407545	0.162629225867919	0.442586595055062	0.124540775591720	0.0140918579842215	0.00123185678775448
"AI852985..Human.MAC30.mRNA..3..end."	-0.19324827788548	-0.0482736412994019	0.276242261064065	0.0252215753815554	0.00890836612127018	-0.0219374151596283
"AI852735..hypothetical.protein.FLJ20257"	0.141971038976789	0.564410179018299	0.122711095489953	0.912082295621731	0.00537395821267764	0.0828107898335598
"X02452.."	-0.0794891933049059	-0.198911929642609	-0.819184433570425	-0.901209871385784	-0.0279202897868053	-0.0209980658009242
"AW046273..electron.transfer.flavoprotein..beta.polypeptide"	0.0876366241308854	0.152532817475475	0.56414358339216	0.0966585218402861	0.0181625689490101	0.0129071486649173
"X95504..pleiomorphic.adenoma.gene.like.1"	0.0074201634428066	-0.0570465828436738	-0.094599523723566	0.0642507524063046	-0.00341138624867422	-0.0066839322985299
"AW047312..methyl.CpG.binding.domain.protein.3"	-0.146523000822413	-0.150600830121078	0.112196758224574	-0.0141359776119645	0.00253089408293176	-0.0343838354977033
"AI846302..Homo.sapiens..clone.IMAGE.3531803..mRNA..partial.cds."	-0.195197485418150	0.130582101428582	0.152815849872418	0.200616300950417	0.00454476144141822	0.00067016979719237
"AI847016..Homo.sapiens..Similar.to.cysteine.and.histidine.rich.protein..clone.IMAGE.3945559..mRNA..partial.cds."	-0.105037579215266	0.131274980827080	0.162635766554962	0.00216338771349211	0.00603450865476964	0.0113809012744431
"M86183..cyclin.D3"	-0.301657506588221	-0.0369409337228773	0.414563452339486	0.189364217851194	0.0151393213594179	-0.0203295937267574
"X16493.."	-0.0370071418567754	-0.0341028977861217	-0.509145520952004	-0.385496769968209	-0.0165086063971007	0.00298420626334519
"AI837415..ubiquitin.carrier.protein"	0.0189618169407814	0.190626131447292	0.186878218939479	0.0693936868048242	0.00798275490849399	0.0309525338726061
"AF024570..polymerase..DNA.directed...delta.1..catalytic.subunit..125kD."	-0.190790137614093	-0.0925408494725033	0.235086654177065	-0.0567663703131123	0.00732482456092283	-0.0278041557186398
"AW123694..cell.membrane.glycoprotein..110000M.r...surface.antigen."	-0.0664929093733196	0.163188745496881	0.249056983407785	-0.237022533797042	0.00833579226243468	0.0134123605319457
"AI849432.."	-0.120222870716757	-0.0373189450166831	-0.304958571470145	0.189409930215053	-0.00708358202268999	0.00824023953840971
"X69656..tryptophanyl.tRNA.synthetase"	-0.224385758629619	0.0961880934873611	0.173578827023415	-0.0652899217870621	0.00632287219985867	-9.8420939792578e-05
"U34691..uroporphyrinogen.decarboxylase"	0.0722843910335634	0.263714349463566	0.229187738146199	0.0728817030042143	0.00650794552129339	0.0280490140881033
"AA624586..ATP.synthase..H..transporting..mitochondrial.F1.complex..epsilon.subunit"	-0.0934715912683317	0.260711898112393	0.33078959779344	0.47742262050925	0.0108621241119028	0.0219622159238589
"M28666..hydroxymethylbilane.synthase"	-0.264911034461005	-0.0479263507077044	0.414278214673185	-0.0606689609771063	0.0146397000691572	-0.0221074194804130
"AW124208..phosphoinositol.3.phosphate.binding.protein.2"	-0.316833798419109	-0.672001823843405	-0.472378973431266	-0.337930631937007	-0.0165744079811349	-0.0987979777084983
"AI849067..hypothetical.protein.AF140225"	-0.371233366681736	-0.022140432386287	0.255196953614936	-0.606713233228884	0.0130554897778189	-0.00406931806131877
"AI842524.."	0.356073448583303	0.645186998256638	0.0328424010786815	-0.229128327248962	-0.00151687150873975	0.086509212427729
"U47323..stromal.interaction.molecule.1"	-0.0331149667448979	0.00958709957659288	-0.064283055844492	0.311863268480289	-0.00268754110574933	-0.0024651449587626
"AV077293..Homo.sapiens..clone.IMAGE.3942726..mRNA..partial.cds."	0.240067315872311	0.2267550229568	-0.343153496542061	-0.00395641562263006	-0.0113827288346768	0.0464411207002495
"AI848354..Mitochondrial.citrate.transporter.protein"	-0.22577643653292	-0.0775788571943757	0.501879582697985	0.20282135994967	0.0175287740367016	-0.0249941168253575
"AA920419..Homo.sapiens..clone.MGC.19762.IMAGE.3636045..mRNA..complete.cds."	-0.349080871054345	-0.115352823438693	0.301958664977034	0.128986528087011	0.00847171338700082	-0.0456752399445798
"AI846893..I.kappa.B.interacting.Ras.like.protein.1"	0.402035386791856	0.292387027521865	-0.174207012465707	-0.496736184090529	-0.00678048040950966	0.0561071457853377
"AB021665.."	-0.217260356645555	-0.114208917381567	0.357008200029998	0.0663375756913616	0.0119395256285817	-0.030887937856347
"AI842137..hypothetical.protein.RP1.317E23"	-0.0607408391360084	0.0308686800614038	0.116006065211749	0.0110515319051676	0.00391445584436998	-0.00085618498663765
"AV046503..cleavage.stimulation.factor..3.pre.RNA..subunit.1..50kD"	-0.0810258529572998	0.0577044885576061	-0.26617765305025	-0.140875184871839	-0.00792825124130792	0.0110600858130786
"AA867123.."	-0.0809936903821998	-0.277116801401552	-0.742834321553897	-0.212642964499775	-0.0242788269058198	-0.0264032771194752
"AI840884..mitochondrial.ribosomal.protein.S34"	-0.194021526442791	-0.0973105433857468	0.23864256243816	-0.122228581721088	0.00505101668865936	-0.0405358450721171
"AV320880.."	0.0670433323835943	-0.0099789295635805	0.00380055315335953	-0.0453475868311603	-0.000726844695448554	-0.00184725246945192
"AI843631.."	-0.183998081559694	-0.00859389258165036	-0.0787602805469624	-0.163473059407371	-0.00240088941086571	-0.00902041345246973
"AA693180..hypothetical.protein.FLJ10349"	0.153865268143881	0.200754793332642	0.00995072242894839	-0.282921380546589	-0.000182221687790083	0.0307837682768087
"AI840541.."	0.0383866901882863	0.372028230453867	0.288453676638859	-0.140329747019160	0.00877964973624528	0.0403290561549032
"AB002136..anchor.attachment.protein.1..Gaa1p..yeast..homolog"	-0.116178645660990	-0.00623564030017512	-0.0242214976750133	-0.159885903620718	-0.00173432321711338	-0.0114660442185129
"AW227545.."	0.0702160985126383	-0.266873722305638	-0.455381263765754	-0.176850683743607	-0.0148052774603464	-0.0212619968085135
"AI852592..NADH.dehydrogenase..ubiquinone..1.beta.subcomplex..2..8kD..AGGG."	-0.0433653486452006	0.0618732762207426	0.107748289522686	0.0928170366571077	0.0038770909015007	0.00525946319940785
"AW124678.."	-0.0594322068847439	-0.539616940569225	-0.539660045315477	0.0412701561582365	-0.0187021733307871	-0.0666299626435808
"AF044030..Leukotriene.B4.receptor..aka.P2Y.purinoceptor.7..P2Y7."	-0.108670714978315	0.0365848146182645	0.249127507588413	-0.00262354516330011	0.00843088922713073	-0.00421505546145734
"AI841323..mitochondrial.ribosomal.protein.L37"	-0.199712996974500	0.119535357209383	0.409896466463009	-0.333775116938382	0.0140670603492099	0.000273108282944142
"AW212399..HSPC015.protein"	-0.148176999062574	0.0827569128712918	0.248657052902344	0.139704840052771	0.0083986362619161	-0.000720910232073395
"AW124052.."	-0.0550721944626098	-0.200219847269278	-0.421773521562342	-0.067000869441822	-0.0135380199174317	-0.0195996251023795
"U19119.."	0.0128330143784049	0.129578968259982	-0.09796777873333	-0.116302547110461	-0.00259171806403092	0.0215360213895456
"Y14771..paralemmin"	-0.302361007162806	-0.0558624609931666	0.321775614194753	0.106764027076018	0.0100521079727603	-0.0313838745893041
"AI854624..eukaryotic.translation.initiation.factor.3..subunit.9..eta..116kD."	-0.287255869672375	0.0369324327872050	0.204524602067753	0.0541360250617724	0.00810646332785599	-0.00762152880961392
"AI854467.."	-0.0174454077662344	0.0377047912547662	0.143556882196502	-0.139560936215079	0.00466820190975144	0.00118568624038844
"AW046376..FW1B_HUMAN....F.BOX.WD.REPEAT.PROTEIN.1B..F.BOX.AND.WD.REPEATS.PROTEIN.BETA.TRCP2.."	-0.147545861500215	-0.328323210631298	-0.68744147193485	-0.00632018994512771	-0.0224160334365398	-0.0371246489974079
"AW124245..DKFZP564G0222.protein"	0.177094528368196	0.183117797635797	-0.0168246349411401	-0.604981049169032	-5.91749079455981e-05	0.0352913688247103
"AI839232.."	-0.589061822154651	-1.25292988302077	-1.5326491962053	-0.459375883191398	-0.0533036584965076	-0.178534700194289
"U58513..Rho.kinase..ROCK2."	0.0383140277176947	-0.194169985422977	-0.684664223705615	-0.302926695552501	-0.0237977362831614	-0.017552153158856
"AI852578.."	-0.187515226620584	-0.289097990159222	-0.258037095790690	-0.287757076769223	-0.0089215608308882	-0.0443974932172264
"AW061222..exosome.component.Rrp41"	0.0243656159703450	0.114820111067721	-0.036400822793252	-0.293940240333977	-0.00232933399743903	0.0105807362150667
"U34960..guanine.nucleotide.binding.protein..G.protein...beta.polypeptide.2"	-0.433059516851896	-0.124755840573980	0.254153311645856	0.123654779651605	0.0111099641678972	-0.0297532297907938
"X69942..hypothetical.protein.DKFZp762K2015"	-0.128599927783116	-0.219924460450887	-0.410580900492003	-0.395090700722489	-0.0139555374729241	-0.0301965880330734
"X56906..bone.morphogenetic.protein.7..osteogenic.protein.1."	-0.101800362193019	-0.0621758536114	0.188841963305898	-0.0148679362446206	0.00601059148419779	-0.0173526196873290
"AW060487..hypothetical.protein.FLJ13852"	0.0234590530897130	0.180596292780771	0.382708168254408	-0.0863129418294235	0.0103449342303114	0.00653329673770747
"AW121446..Casein.kinase.I.gamma.2..CKI.gamma.2."	-0.124463618296577	0.294209773015921	0.0722324869213398	0.0790931071129041	0.00285590337581559	0.0310101698096809
"AV351896.."	0.0870074641471497	-0.0193174522180114	-0.107719615039962	-0.00949760524122477	-0.00418579904221629	0.000903104763810974
"U87965..GTP.binding.protein.1"	-0.0627892250622008	0.0717451388397943	0.179966129715777	-0.114342067651056	0.00540568819614007	5.47557642053311e-05
"AI839632..hypothetical.protein.FLJ20897"	0.154389683994317	0.491182321184441	0.402961972511803	0.445149130002064	0.0121721931988658	0.0578807517377901
"U09268..Dual.specificity.protein.phosphatase.2..PAC.1."	0.114022167441275	0.596596556330374	-0.0909129711805084	0.0625693366543275	-0.00344350307171945	0.079752361807165
"AB016490..jumping.translocation.breakpoint"	0.0321043451121197	0.111374868170183	-0.00460830916900861	-0.41891808984116	-0.000285549219136892	0.0150428595726445
"AI847114..phosphate.cytidylyltransferase.2..ethanolamine"	-0.308804335556359	-0.105134656659818	0.173362393374613	0.0441982165881631	0.0068927367557336	-0.0269423447666761
"AW123786..ZW10.interactor"	0.168679558999097	0.431826810666882	0.0528688574384748	-0.328535615038747	0.00140965194240956	0.0605855076200606
"AW120925..GDP.mannose.pyrophosphorylase.B"	-0.145345906521906	-0.371857439617485	-0.198845329401138	-0.191930538001770	-0.00711256524717894	-0.0540027803199659
"AW048332..metastasis.associated.1.like.1"	-0.361421114621708	-0.0909881137667574	0.268440783824103	0.0397069406499261	0.00984001572738439	-0.0304884352213752
"D14883..kangai.1..suppression.of.tumorigenicity.6..prostate..CD82.antigen..R2.leukocyte.antigen..antigen.detected.by.monoclonal.and.antibody.IA4.."	-0.0880566035241457	0.0306600277335052	0.258751889429496	0.156774793755479	0.00746148734770774	-0.0103714844153472
"AI838527..interferon.related.developmental.regulator.2"	-0.258050843242349	-0.081497069397379	0.228309684634079	-0.0254850497173941	0.0052067400828635	-0.03946601263773
"AW045204.."	-0.033691341749209	-0.0819180679109054	-0.407015469142017	-0.258153600758800	-0.0128626764920384	-0.00298053569623944
"AI117848..mannosyl..alpha.1.6...glycoprotein.beta.1.2.N.acetylglucosaminyltransferase"	0.464225049197936	0.205274622654661	-0.619126057071253	-0.785966856385681	-0.023730319096905	0.0442265496908539
"AW046963..U6.snRNA.associated.Sm.like.protein.LSm8"	0.0704358177971323	-0.0460945319405088	-0.988193556424836	-0.387957065729747	-0.0331169617720916	0.0107827957258388
"Y14331..jagged.2"	0.0823155222753959	0.097239891245441	-0.0214893548504187	0.282151216309517	4.79150398257336e-05	0.0207444302421620
"AI462312..Homo.sapiens..clone.MGC.4701.IMAGE.3534250..mRNA..complete.cds."	-0.0303353379991729	0.129167108970782	-0.312544957909347	-0.56355686377485	-0.00700586541446699	0.0356743527132703
"AF001797..glucosidase.I"	0.00433482937612671	-0.196753905348838	-0.560646350889372	-0.506409732752077	-0.0210069078182313	-0.0281312650839536
"AI840376..eukaryotic.translation.initiation.factor.2B..subunit.2..beta..39kD."	-0.100347779206640	0.140422913314793	0.261603942115405	-0.328117038882151	0.00973505950714925	0.0134239494108283
"AJ242663..Cathepsin.Z"	-0.0150187848675210	0.394601979318709	0.637870674393775	0.386865973389344	0.0183856344840696	0.0252512279062339
"AW048484.."	-0.051592890592077	-0.178808159403770	-0.585150508193109	-0.508370440733853	-0.0201836036290952	-0.0204797168025789
"AF030343..enoyl.Coenzyme.A.hydratase.1..peroxisomal"	-0.144309356934516	-0.0143245479636033	0.492206445981948	0.0496683575909624	0.0167491420861892	-0.0147706739889161
"AA710297..hypothetical.protein.FLJ10034"	0.120406644410273	0.0591381506689911	-0.0253060616520518	-0.0146352532872458	-0.00109768870426482	0.0130828559016877
"AW120926..60S.acidic.ribosomal.protein.PO"	-0.147261078894057	0.0434120694618828	0.381899275259598	-0.0810963456382144	0.0122332916290725	-0.0104128294998951
"D87900..ADP.ribosylation.factor.3"	-0.0331565352927097	0.0280704929538515	-0.160120493115496	-0.0835989270575872	-0.00496703600074897	0.00570105788773337
"AI847050.."	-0.109935651115948	-0.0616982951272925	-0.0400723088206077	-0.212956303786763	0.000108934247817528	-0.00600235106667733
"X60980..Thymidine.kinase.cytosolic"	-0.219761709030463	-0.224644696002096	0.167290073620180	-0.173140626981694	0.00483838678891517	-0.0460493425394149
"AI851815..protein.expressed.in.thyroid"	0.0480124178090131	0.258611485158684	0.50181228598717	-0.0332746814236935	0.0176695125205798	0.0326718998353196
"AV352777.."	0.109008032327897	0.189462516531963	-0.450597687838904	-0.745247677270718	-0.0168525531355041	0.0266398210427663
"AI853663..Homo.sapiens..Similar.to.RIKEN.cDNA.B230118G17.gene..clone.MGC.19604.IMAGE.3622817..mRNA..complete.cds."	-0.182247764617274	-0.237161204416855	-0.204791946830208	-0.124516801812802	-0.00777370015865604	-0.0414908526672394
"AI848330.."	0.283322920045006	0.105218802088436	-0.871711592541687	-0.151960594042570	-0.0277636315421437	0.0470883847260307
"AW060485..CGI.15.protein"	-0.114969283773819	0.0123977300621504	0.114831812062078	0.00437962025830066	0.00408513570564083	-0.0050852615769447
"AI837492..Homo.sapiens..Similar.to.CG8405.gene.product..clone.MGC.4022.IMAGE.2964663..mRNA..complete.cds."	-0.186440394303234	-0.0845694563961197	-0.00887927608470622	0.00258744783923887	0.000455156099542513	-0.0169481066557295
"M21332..RD.RNA.binding.protein"	-0.146531346257785	0.0312937881223489	0.174086958158080	0.0441729930558144	0.00632196467079437	-0.00398091550283038
"AA600645..renin.binding.protein"	-0.0456255545614386	0.0083614388192479	0.140225189327290	0.0582802749727282	0.00435446538400904	-0.00498500626436613
"X70472..v.myb.avian.myeloblastosis.viral.oncogene.homolog.like.2"	-0.101824192952910	0.0450625582368374	0.111001273771508	-0.0843572500671836	0.00243423494878458	-0.00782499445412862
"AW012807..Homo.sapiens.GrpE.like.protein.cochaperone.mRNA..nuclear.gene.for.mitochondrial.product..partial.cds."	0.142799953417697	0.421452726040185	0.481119401733671	-0.0467093566545383	0.0141265375877240	0.0442501144887128
"U07159..acyl.Coenzyme.A.dehydrogenase..C.4.to.C.12.straight.chain"	-0.123155441025130	-0.132191120129396	-0.160315918582188	-0.782289954623927	-0.00627610780827881	-0.0256969889550405
"AI182272.."	0.08337788154806	0.00776287617804781	-0.0950199536438245	-0.0836797451432802	-0.00323052780694927	0.00654928076723917
"AI845580..Homo.sapiens..Similar.to.RIKEN.cDNA.1110029G07.gene..clone.MGC.20204.IMAGE.3622913..mRNA..complete.cds."	0.00637097744358486	0.0552952341978118	0.120048216710360	-0.0266291020192657	0.0043774658564677	0.00746459424022854
"AI835524..HSPC141.protein"	-0.0607436161252384	0.0154626495734285	0.437710216685889	0.0508728010093408	0.0133427244887484	-0.0136244385870633
"D14042..Tyrosine.protein.kinase.ITK.TSK"	-0.176921286048069	-0.293134340846337	-0.388361797429337	-0.185620372015601	-0.0126577156147652	-0.0395057081393486
"X81143..mutS..E..coli..homolog.2..colon.cancer..nonpolyposis.type.1."	-0.334153082839261	-0.0599767872856981	0.373915040685731	-0.00888062155237857	0.013032826988055	-0.0281750933066271
"X17069..FK506.binding.protein.4..59kD."	0.00654774025915524	0.106893167878456	0.233075983068321	-0.160500394930484	0.00572596588948966	0.000307812359947007
"AI839299..KIAA0670.protein.acinus"	-0.0120361852833281	0.0188763235870928	-0.104630055310375	-0.195800127084549	-0.00354301706042999	0.00284242507017605
"X96767..small.nuclear.ribonucleoprotein.polypeptide.C"	-0.116869572384928	-0.0125383915172514	0.406505574056158	-0.0474588669509928	0.0136252370977441	-0.0131931451463249
"K02060..ribosomal.protein.L32"	0.0284166652455778	0.215189456427859	0.585175114899606	0.174871242496288	0.0191223115532076	0.0184429718467891
"AI853219.."	-0.127213064880171	0.0223205494283406	0.270000966001176	-0.186351451763893	0.00910183490824686	-0.00742264799140347
